mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_26315,CC(C)c1cc([nH]c1)N,3.82911,0.9581,0.8185,1.6594,86.63,-0.1799,0.0575,0.2374,1465.0208,0.183179,-383.311873,-383.302045,-383.30110099999996,-383.346729,36.91,-2016.4819737389998,-2028.9788154741,-2040.8337155020001,-1875.368377328
gdb_24628,c1c2n(cn1)CC23CC3,4.32409,1.3121399999999999,1.1025399999999999,4.1351,80.64,-0.2098,0.0401,0.2498,1095.0321,0.138793,-380.85317799999996,-380.846111,-380.845167,-380.884834,27.595,-1729.3319728120002,-1740.0071559201,-1749.490071928,-1612.9522711451
gdb_68555,OC12CC(C=C1)C21CN1,2.4263,1.90924,1.54935,2.1121,76.15,-0.2322,0.0093,0.2415,939.2255,0.14812999999999998,-401.87862,-401.87106800000004,-401.87012400000003,-401.91004100000004,30.910999999999998,-1757.2253753710997,-1768.4847693581,-1778.560681371,-1634.0648114501
gdb_105594,CCC1(CNC1=O)C=O,1.76595,1.68756,1.22906,3.0586,73.27,-0.2493,-0.0364,0.2129,1125.0914,0.14611,-439.11819699999995,-439.1087,-439.10775599999994,-439.153079,33.507,-1770.8862463010998,-1780.9245077741,-1791.000419787,-1649.641467357
gdb_66468,CC12C3C1C1(O)CC2C31,3.35011,1.56586,1.44315,1.249,78.36,-0.2251,0.0771,0.3022,986.0129,0.159333,-385.82136099999997,-385.81392900000003,-385.812985,-385.852556,30.968000000000004,-1869.8990088841,-1882.122884204,-1892.7917922220001,-1740.2192539620999
gdb_91732,OC1CC2OC1OC2=N,2.68352,1.7032599999999998,1.53046,1.0585,63.93,-0.2692,0.0104,0.2796,920.7802,0.126742,-475.03617699999995,-475.029321,-475.028377,-475.06739400000004,27.557,-1583.0847252720998,-1593.0025050170002,-1601.89242502,-1472.655063943
gdb_56018,CC(=N)OC1CCCO1,3.70704,0.9616899999999999,0.92822,2.1563,76.72,-0.2532,0.0337,0.2869,1379.3019,0.171316,-440.31119900000004,-440.301978,-440.30103399999996,-440.34673899999996,33.066,-1891.654118405,-1903.64267785,-1914.9045818729999,-1757.4512786110001
gdb_17935,OC12C3CN=C1NC23,3.28473,2.5685700000000002,2.01842,3.2194,62.89,-0.2197,-0.0591,0.1605,704.4072,0.106821,-378.565421,-378.55914900000005,-378.558205,-378.595319,25.182,-1316.276683598,-1324.7838231110002,-1332.4883786130001,-1221.0358776141
gdb_121259,CCOC1CCC2CC12,3.7941599999999998,0.93886,0.8332299999999999,1.0176,86.14,-0.2409,0.0844,0.3253,1492.4238,0.20679699999999998,-388.290068,-388.28097599999995,-388.280032,-388.324448,34.668,-2163.3316299191,-2178.068051275,-2191.108943313,-2008.9085676179998
gdb_3631,O1C2C3C2C2C1C32,4.59499,4.58277,3.44438,1.3042,54.11,-0.2327,0.0888,0.3214,473.63800000000003,0.104154,-307.253245,-307.248943,-307.24799900000005,-307.28094300000004,18.428,-1321.782447564,-1330.637854572,-1337.750041578,-1234.904454023
gdb_36905,C1CC1OC1CC2CC12,4.29504,0.9599,0.9065,1.0592,82.85,-0.2349,0.0835,0.3184,1376.6607,0.182604,-387.033115,-387.024723,-387.023779,-387.066979,32.508,-2002.4339297560998,-2015.8325019239999,-2027.687401952,-1861.0580345829999
gdb_47979,O=CC#CC12CCC1O2,5.49404,0.7136100000000001,0.67052,3.3881,83.11,-0.2614,-0.0711,0.1903,1616.5639999999999,0.110672,-420.56223600000004,-420.55387800000005,-420.552933,-420.59641799999997,29.508000000000003,-1571.3051263241,-1579.3930898251,-1587.6893863139999,-1469.9856406571
gdb_110270,CC1C2C(CO)C(=O)N12,2.51192,1.36077,1.22232,3.6835,71.46,-0.2488,-0.0204,0.2284,1110.8562,0.14714000000000002,-439.05822699999993,-439.04952199999997,-439.048578,-439.09173799999996,32.296,-1733.2545315711,-1743.7897801720999,-1753.8656921851,-1611.1494377881
gdb_76610,CC1C(O)C1C(=O)C=O,2.72986,1.1075700000000002,1.0702,1.6604,72.38,-0.252,-0.0987,0.1533,1214.9603,0.133245,-458.969322,-458.960171,-458.95922699999994,-459.003508,33.13,-1689.7367824210999,-1699.103609264,-1708.586525272,-1574.7928213460998
gdb_64857,OC1(CC(C1)C#C)C#C,3.5517,0.97321,0.87024,1.3195,81.96,-0.2555,0.0258,0.2813,1338.9559,0.13263699999999998,-384.606506,-384.597286,-384.596342,-384.640317,35.247,-1735.4181826031,-1744.7429663431,-1754.225882351,-1620.7509529970998
gdb_41932,C1CC2C=CCCC2O1,3.1802599999999996,1.44729,1.05697,1.2655,83.55,-0.2392,0.0217,0.2609,1162.501,0.186185,-387.110525,-387.102931,-387.101987,-387.14262,30.427,-2051.0094014460997,-2064.9087257961,-2076.763625824,-1908.5234428520998
gdb_55289,CC1(O)C[NH2+]C1C([O-])=O,2.46705,1.39129,1.15731,3.7571,67.68,-0.2505,0.0121,0.2626,1114.1423,0.147059,-476.24071,-476.2318,-476.23085599999996,-476.274409,33.391,-1711.0884036551001,-1721.4943854020999,-1731.570297415,-1588.845257892
gdb_132736,Cc1c(cccc1F)N,2.26648,1.77292,1.00191,2.4349,79.94,-0.2037,0.0089,0.2126,1127.635,0.136652,-426.050522,-426.0424,-426.041456,-426.082746,31.889,-1768.5355975870998,-1778.5487587001,-1788.0316747079999,-1652.65162803
gdb_37086,C1CC11C2NC2C11CC1,2.13902,1.97636,1.30454,1.6152,83.63,-0.2222,0.0821,0.3043,1050.9088,0.171353,-365.928149,-365.92031099999997,-365.91936699999997,-365.960154,31.944000000000003,-1924.638501481,-1937.4961608910999,-1948.758064914,-1788.7294647160002
gdb_17182,OCC12CC3C1OC23,3.93951,1.85873,1.5647,1.8475,64.43,-0.2309,0.0663,0.2972,838.8716,0.13003199999999998,-383.63401899999997,-383.627087,-383.626143,-383.665247,26.506,-1519.8550359051,-1529.7257524751,-1538.616299987,-1412.4380452851
gdb_13715,CCCCC1CN1C,4.61265,0.84985,0.78008,1.2762,83.06,-0.2197,0.0839,0.3036,1564.0563,0.21093299999999998,-330.30316400000004,-330.293379,-330.292435,-330.338153,35.532,-2063.1266002360003,-2077.4275303461,-2090.469049893,-1911.475245188
gdb_89515,CC12CC(O)C1OCO2,2.44952,1.7491299999999999,1.33013,2.5402,70.35,-0.2479,0.0608,0.3087,1022.0579,0.158976,-460.14987,-460.14155,-460.14060599999993,-460.182545,32.174,-1802.6896574391,-1814.355049749,-1825.0239577670002,-1673.4265684929999
gdb_52390,N=COCCC1CCO1,6.28407,0.57777,0.5544100000000001,3.3096,79.07,-0.2533,0.0263,0.2797,1982.5064,0.170132,-440.26002400000004,-440.250216,-440.24927199999996,-440.29734,33.323,-1859.54134533,-1871.1615569920998,-1882.423461015,-1726.4529615201002
gdb_72311,CC12CN=C3OC1C23N,2.3090599999999997,1.9317799999999998,1.5574,4.7091,73.24,-0.2056,-0.0513,0.1543,940.6946,0.133909,-417.860931,-417.852717,-417.851773,-417.89299500000004,31.980999999999998,-1597.521197326,-1607.4760001020002,-1616.95891611,-1481.141495659
gdb_103113,COC1(C)C(O)C1C#C,2.20547,1.32849,1.25901,1.0154,79.07,-0.2306,0.0389,0.2695,1161.7753,0.154954,-422.96164000000005,-422.951342,-422.95039800000006,-422.996292,37.753,-1821.2494911320002,-1831.674298149,-1842.343206167,-1693.483011151
gdb_69113,CC12CC1(CCO2)C=O,2.67042,1.56558,1.20239,2.5861,76.86,-0.2376,-0.023,0.2146,1074.9258,0.15873199999999998,-423.038234,-423.02983200000006,-423.028888,-423.07080999999994,32.345,-1869.3129154781,-1880.9274795591,-1891.596387577,-1740.2437268131
gdb_30535,c1c(nc(o1)N=CN)O,6.97915,0.84515,0.75393,4.4816,75.51,-0.1899,-0.0213,0.1686,1407.7823,0.101326,-470.045309,-470.036901,-470.03595599999994,-470.078824,30.151,-1428.282647535,-1435.448800315,-1443.152100799,-1332.305773494
gdb_83154,CC1C2CC(=O)CNC12,3.1892400000000003,1.2569,1.09322,3.0495,79.18,-0.2207,-0.0078,0.2128,1173.9411,0.172214,-403.15599,-403.147647,-403.146703,-403.188977,32.509,-1930.9349267870002,-1943.4750666431,-1954.7369706660002,-1795.3860801880999
gdb_127284,Cn1cc2c(n1)OCC2,4.759180000000001,1.25041,1.01108,3.3036,76.72,-0.2025,0.0239,0.2264,1161.0037,0.138717,-418.02184700000004,-418.01408599999996,-418.013142,-418.05477,28.379,-1698.49743557,-1708.7364999231,-1718.219415931,-1582.6567641341
gdb_129963,NC1=NC(=[NH2+])[N-]N=C1O,3.2397099999999996,1.4822899999999999,1.01788,3.3059,70.29,-0.2068,-0.0314,0.1755,1079.1116,0.102779,-466.22826399999997,-466.22034699999995,-466.219403,-466.260204,30.714000000000002,-1382.213446791,-1389.687078981,-1397.391006974,-1284.8880559089998
gdb_122463,CCOCC1CC1C#C,3.6216800000000005,0.71349,0.6358600000000001,0.4731,87.06,-0.244,0.0484,0.2924,1811.3164,0.1798,-387.038002,-387.027652,-387.026708,-387.07442000000003,37.168,-2005.5005662391,-2017.670475785,-2029.525375813,-1865.7273290520002
gdb_117463,CCOC(=N)COC=O,5.93283,0.61265,0.58419,3.9497,71.91,-0.2758,-0.0058,0.27,1880.7222,0.145275,-476.250842,-476.240762,-476.23981799999996,-476.287738,34.009,-1717.446324843,-1727.11812106,-1737.194033073,-1597.209325353
gdb_8068,COC1C2CC1(C)C2,3.4117900000000003,1.6844400000000002,1.4101299999999999,0.84,76.29,-0.2477,0.0991,0.3468,989.6966,0.176707,-348.952387,-348.94424300000003,-348.94329799999997,-348.98476600000004,30.928,-1855.624434152,-1868.289448299,-1879.5513523220002,-1722.443806519
gdb_4633,C#Cc1coc(=O)o1,6.90787,1.4134799999999998,1.1733799999999999,4.4622,58.83,-0.24600000000000002,-0.0445,0.2015,907.5439,0.059703,-417.288087,-417.281752,-417.280807,-417.31871,23.135,-1167.1315994961,-1172.044994966,-1177.376938939,-1099.191827575
gdb_19230,CC1C2CC2C1C#C,3.0099299999999998,1.9742,1.52424,0.8255,76.73,-0.2524,0.0488,0.3012,903.0239999999999,0.153094,-310.608085,-310.600225,-310.599281,-310.639904,30.469,-1776.5903031110001,-1787.6570518351,-1797.733591357,-1656.685255882
gdb_225,CC(C)(C=O)O,4.6175,2.83829,2.8092799999999998,2.8176,49.7,-0.2523,-0.0258,0.2265,570.0556,0.115843,-307.582044,-307.57441,-307.573465,-307.613529,26.432,-1294.9363575260002,-1302.588202272,-1310.2933852830001,-1205.9348735291
gdb_17559,CC12OC1CC21CC1,3.18808,2.10125,1.62101,1.8395,71.79,-0.2418,0.0886,0.3304,865.5025,0.152788,-347.756392,-347.748856,-347.747912,-347.787768,29.416999999999998,-1732.9784276110001,-1744.2478617420002,-1754.324401264,-1612.5393702229999
gdb_42248,O=C(C#C)C1CC1C#C,2.8405099999999996,1.13752,1.00064,2.8814,81.15,-0.2522,-0.0616,0.1906,1217.6843,0.109295,-383.419313,-383.410324,-383.40938,-383.453572,32.799,-1618.29551028,-1625.9881431110998,-1634.285067109,-1517.2803664781
gdb_34844,C#CC1C2CC1N=CO2,4.03437,1.325,1.23979,1.5355,74.51,-0.2434,0.0042,0.2476,1019.202,0.125846,-400.70482000000004,-400.69777799999997,-400.69683399999997,-400.736082,28.188000000000002,-1648.5069310851002,-1658.3092491741,-1667.1991691770002,-1538.6175550051
gdb_73635,CC12CCCC1CC2=O,2.27724,1.59251,1.41057,2.7399,81.62,-0.2318,-0.0174,0.2145,1073.6369,0.1831,-387.126417,-387.11795,-387.117006,-387.159355,33.155,-2060.9817744741,-2074.3332834671,-2086.188183495,-1919.0248059670998
gdb_121763,COCCC(=O)CCO,6.88108,0.49783,0.47101000000000004,0.1602,76.9,-0.2485,-0.0136,0.235,2304.4143,0.17862999999999998,-461.364579,-461.35318499999994,-461.352241,-461.40317999999996,38.056999999999995,-1937.0788674060998,-1948.592402538,-1960.447302566,-1798.1634350221
gdb_79146,OC1C2C3C1C(O)CN23,2.54452,1.80099,1.28746,2.3454,70.01,-0.2293,0.0635,0.2927,994.7734,0.14889000000000002,-439.03102199999995,-439.02345599999995,-439.022512,-439.062735,30.274,-1716.1831492260999,-1727.433130578,-1737.509042591,-1592.9497942611
gdb_101731,COC(C)CN1CC1C,2.8542799999999997,0.86195,0.71819,1.242,87.12,-0.2231,0.0891,0.3123,1678.2765,0.21474899999999997,-405.509929,-405.498902,-405.497958,-405.546832,39.594,-2152.3495949101,-2166.759711586,-2180.393599629,-1992.5161500110999
gdb_27511,NC1=NC(=O)OC(=N)N1,2.1036900000000003,1.98937,1.02286,6.5131,65.06,-0.2616,-0.0264,0.2351,1058.1546,0.09097899999999999,-486.146311,-486.138604,-486.13766,-486.17883499999994,28.535999999999998,-1343.058140209,-1349.774996545,-1356.885928533,-1252.836778716
gdb_75520,CC1=NCCC=CCO1,2.36923,1.6825900000000003,1.13657,1.4653,82.48,-0.235,0.016,0.251,1133.4744,0.171544,-403.153881,-403.145262,-403.144318,-403.187118,32.983000000000004,-1929.6115103061,-1941.9784576781,-1953.240361701,-1794.2195409570002
gdb_103848,CC1(CO)OC1C1CN1,4.12859,0.94111,0.8786299999999999,1.7108,75.22,-0.2476,0.0711,0.3187,1374.7899,0.169981,-440.234737,-440.22525999999993,-440.224316,-440.269221,34.967,-1843.6735252470999,-1855.501442388,-1866.7633464110002,-1708.8080359491
gdb_44848,N=C1OC2OC1C1NC21,3.61314,1.69514,1.54525,3.0058,64.37,-0.2554,0.016,0.2713,868.0551,0.116033,-453.917549,-453.911561,-453.910617,-453.94780499999996,24.844,-1496.7162690391,-1506.2901738520002,-1514.58709785,-1392.3169692
gdb_96068,CC12CCCC(O)C1N2,2.4691099999999997,1.48963,1.07635,3.0887,81.65,-0.2321,0.0653,0.2974,1196.558,0.195852,-404.344048,-404.335271,-404.33432700000003,-404.37690699999996,34.929,-2048.6003943951,-2062.6453008331,-2075.093196866,-1899.6002648720998
gdb_108756,C[C-]1OC(=O)C=C1C[NH3+],2.45106,1.26483,0.88284,4.9813,75.76,-0.2304,-0.0039,0.2265,1307.6017,0.147266,-439.134424,-439.125325,-439.12438099999997,-439.16855499999997,33.211,-1781.0688348441001,-1791.356844899,-1801.4327569120999,-1659.3527966410002
gdb_92841,CC1CC=C2COC2C1,3.4695699999999996,1.24145,0.97275,1.7896,85.08,-0.2335,0.0184,0.252,1253.073,0.184218,-387.083233,-387.075156,-387.074212,-387.115543,32.13,-2033.8834258181,-2047.4796633211,-2059.334563349,-1891.5323816591
gdb_79276,OC1C2C3OC1(C=O)C23,2.76107,1.6712599999999997,1.35889,4.0453,65.1,-0.2497,-0.0426,0.2071,949.0062,0.111409,-457.693768,-457.686483,-457.68553899999995,-457.72570199999996,27.996,-1517.1667873491,-1525.9274404981,-1534.2243644961,-1414.180637778
gdb_39759,C1NC11C2C3CCN2C13,4.731269999999999,1.33266,1.21003,2.5586,80.15,-0.2297,0.0855,0.3151,1065.3557,0.16208599999999998,-381.973957,-381.96718799999996,-381.966244,-382.004815,28.284000000000002,-1804.779262409,-1817.4185486871,-1828.087456705,-1674.5278467879998
gdb_1038,CN=c1occo1,7.79662,2.1608,1.70977,3.0669,53.52,-0.2156,0.0162,0.2318,695.4697,0.090007,-360.518768,-360.51236600000004,-360.511421,-360.549979,22.015,-1203.120495664,-1209.76832601,-1216.286889502,-1124.568291535
gdb_51631,O=CCC1CC2CC1O2,4.57594,0.9162100000000001,0.88534,3.0658,75.72,-0.2468,-0.0192,0.2276,1338.2502,0.15976700000000002,-423.013007,-423.00506399999995,-423.00412,-423.046434,30.04,-1853.4827459351002,-1865.3853366470998,-1876.054244665,-1724.9475674291
gdb_121821,CCCCC(C)(O)C=O,3.0687900000000004,0.7144199999999999,0.67415,2.9608,83.23,-0.2484,-0.0228,0.2256,1804.7612,0.201192,-425.446034,-425.434345,-425.4334,-425.483838,41.108000000000004,-2124.5258458501003,-2137.6319988241,-2150.6722633531,-1971.9953506931
gdb_113260,CC1(CC=O)CC1CO,4.47118,0.7169800000000001,0.6844,2.9273,80.33,-0.2444,-0.021,0.2233,1664.8263,0.179254,-424.216942,-424.206375,-424.205431,-424.253369,37.501,-1981.1111739361,-1993.14428652,-2004.999186548,-1841.0875606581
gdb_86344,OC1CC(O)C1C1CC1,1.9657099999999998,1.57285,0.97205,1.6878,77.95,-0.2473,0.0621,0.3094,1249.558,0.181775,-424.191856,-424.18234,-424.181396,-424.226727,35.786,-1965.369483162,-1978.0621077051,-1989.917007733,-1824.36946588
gdb_60522,OC(C1CC1)C(=O)C=O,2.08872,1.4602899999999999,0.97625,1.3413,70.22,-0.2627,-0.1063,0.1564,1207.7287,0.1331,-458.958999,-458.949671,-458.94872699999996,-458.993874,33.080999999999996,-1683.2590070141,-1692.5147647641,-1701.9976807721,-1568.7473996401002
gdb_50354,O=CC1CC2COC2=N1,4.29955,1.11951,1.00155,3.4585,70.03,-0.2497,-0.0319,0.2179,1161.0027,0.12473,-437.86644900000005,-437.85899800000004,-437.858054,-437.898991,27.785999999999998,-1613.2547304831,-1622.7997698821,-1631.689689885,-1503.9125422511
gdb_51621,O=CNC1CC2(CN2)C1,5.29966,0.76257,0.7515,2.8464,78.91,-0.245,0.0287,0.2736,1535.9279,0.159942,-419.192942,-419.184231,-419.183287,-419.227462,32.327,-1805.5184680111,-1816.9385043021,-1827.60741232,-1677.308966676
gdb_124217,CC(=N)Nc1ncon1,5.02186,1.00021,0.83844,3.8132,70.35,-0.2384,-0.0177,0.2208,1309.5597,0.113417,-450.13250300000004,-450.12430700000004,-450.123363,-450.16628399999996,29.086,-1470.726728786,-1478.914466218,-1487.2113902160002,-1368.179208006
gdb_106135,OCC12C3OC1C=CC23,2.87467,1.5479,1.38317,1.6474,71.56,-0.2283,-0.0043,0.2241,987.9662,0.136527,-421.77021799999994,-421.76285199999995,-421.761908,-421.80215400000003,29.109,-1701.4730832481,-1711.9606411651,-1721.4435571729998,-1585.373250595
gdb_87121,CC1CC1(O)C(C)(C)C,2.4012,1.20471,1.14716,1.2309999999999999,88.59,-0.2499,0.0677,0.3176,1305.0991,0.22541599999999998,-389.489275,-389.47814500000004,-389.4772,-389.524446,43.033,-2287.9931953681,-2303.22785887,-2317.4541154089998,-2120.6955309141
gdb_21515,C#Cc1cn[nH]c1N,3.7214400000000003,1.90875,1.26413,3.3775,69.47,-0.2042,0.0185,0.2227,887.4461,0.096973,-357.633152,-357.625856,-357.624912,-357.66438,27.447,-1346.8501770960002,-1353.826194649,-1360.937754146,-1259.077355721
gdb_14755,CCOCCCC#N,10.58583,0.5907600000000001,0.5694600000000001,4.7361,74.17,-0.265,0.0361,0.3011,1903.3276,0.163838,-365.077594,-365.06785,-365.066906,-365.113334,32.803000000000004,-1785.588782171,-1796.360601665,-1807.0301371920002,-1660.894586254
gdb_4673,c1c(ncn1C=O)N,7.54937,1.31376,1.12032,3.4107,64.58,-0.207,-0.0449,0.162,977.5432,0.097301,-394.832761,-394.825817,-394.824873,-394.863832,25.526999999999997,-1335.430768314,-1342.627041526,-1349.738601023,-1247.303404354
gdb_108256,CCC12COC1(C)CO2,2.5802400000000003,1.31302,1.2912,1.6315,78.09,-0.2397,0.061,0.3006,1160.9475,0.180755,-424.19929,-424.189976,-424.18903200000005,-424.233255,34.855,-1970.0343850681,-1982.853766429,-1994.7086664570002,-1828.4658446320002
gdb_5900,CC#CC(C)(O)C#N,3.0697,1.2377,1.07546,4.1247,70.54,-0.2759,-0.0008,0.275,1161.0612,0.115399,-362.646537,-362.63697,-362.63602599999996,-362.681896,32.647,-1515.7818749860999,-1523.1105525971,-1531.408104104,-1417.5905216841
gdb_117796,COCC(C)(CO)C#C,2.1655599999999997,1.1213,1.00224,2.3428,81.38,-0.2493,0.0512,0.3005,1352.8759,0.17892,-424.17604000000006,-424.165046,-424.16410199999996,-424.211949,39.688,-1955.4448008181,-1967.2099670591,-1979.064867087,-1815.0961378781
gdb_64968,CC1(CC1)C(=O)CC#N,3.71786,0.9705,0.82701,6.1513,77.71,-0.2671,-0.0327,0.2345,1382.4689,0.145549,-401.973043,-401.963612,-401.962668,-402.008264,34.043,-1816.4766576781,-1826.5569622541,-1836.632874267,-1695.7006279570999
gdb_60555,OC(C1CC1)C1(O)CC1,2.82196,1.20964,0.96764,2.5610000000000004,78.53,-0.2437,0.0683,0.312,1283.0247,0.18077100000000002,-424.18985,-424.180158,-424.179213,-424.22428099999996,36.994,-1964.110700108,-1976.6928830670001,-1988.5471555860001,-1822.8345788661
gdb_104344,CCC1(O)COC=NC1,3.21716,1.2371,1.1045200000000002,1.6053,74.69,-0.2449,0.0178,0.2628,1179.4191,0.17092000000000002,-440.300616,-440.291358,-440.29041399999994,-440.334729,34.373000000000005,-1885.0131906581,-1896.97853227,-1908.240436293,-1749.914895521
gdb_13792,CCC1NC1C(C)=O,4.01291,1.2037,1.0941299999999998,3.745,73.56,-0.2387,-0.016,0.2226,1180.4813,0.163748,-365.061584,-365.05240200000003,-365.051458,-365.095965,32.632,-1775.542363081,-1786.666842633,-1797.33637816,-1649.9953824329998
gdb_130070,c1nc(nn1CCO)N,4.671209999999999,0.83499,0.74616,2.0928,71.62,-0.2114,0.0179,0.2293,1485.1129999999998,0.13802999999999999,-451.345314,-451.336494,-451.335549,-451.379667,31.761,-1603.924926671,-1613.498203975,-1622.980492474,-1488.3653792670002
gdb_24510,c1cncc2c1cco2,4.07186,1.67185,1.1852200000000002,2.9587,76.18,-0.2413,-0.0348,0.2065,951.578,0.105557,-399.628847,-399.62304,-399.622095,-399.658911,23.625,-1601.1758097421,-1609.9759959581,-1617.6792964420001,-1503.9056396520998
gdb_48657,O=CC12CCC1(N2)C#N,2.45776,1.42549,1.11855,4.6029,72.83,-0.2697,-0.0584,0.2113,1093.3403,0.11235899999999999,-416.78840099999996,-416.780417,-416.779472,-416.821273,29.206,-1552.3505894701002,-1560.6726138280999,-1568.968910317,-1449.8488768471
gdb_7121,CNCC(=O)OC=N,6.29038,0.93852,0.8907,1.1452,64.6,-0.2342,-0.0254,0.2089,1298.9944,0.129298,-417.076141,-417.06719,-417.06624500000004,-417.110679,30.226,-1499.739607401,-1508.3421282820002,-1517.232048285,-1393.783457733
gdb_130173,c1c2c(n[nH]c2on1)N,3.6443800000000004,1.6049799999999999,1.11586,2.4731,65.68,-0.2184,-0.0102,0.2083,981.4421,0.092467,-448.904052,-448.897216,-448.89627199999995,-448.93509000000006,26.318,-1327.714290141,-1334.978334325,-1342.089266313,-1236.816473946
gdb_25035,O=C1NC=C(O1)C1CO1,4.215,1.1114,0.93324,4.901,66.04,-0.2216,0.0013,0.2229,1186.0555,0.10144299999999999,-473.84876399999996,-473.841296,-473.84035199999994,-473.881341,27.381,-1465.8240009691,-1473.580639718,-1481.2845677110001,-1369.6187136521
gdb_64747,NC1(CC#C)COC1=O,2.69944,1.29534,1.1155899999999999,2.8958,69.91,-0.2456,0.0013,0.2469,1124.8821,0.122954,-437.865428,-437.856502,-437.85555800000003,-437.89925199999993,32.635,-1612.6140437941,-1621.2335074179998,-1630.123427421,-1504.0763221
gdb_90119,CC1CC23CCC(O2)C13,3.47054,1.5218399999999999,1.33342,1.6073,82.07,-0.2388,0.083,0.3218,1049.5539,0.184322,-387.042738,-387.03526,-387.034316,-387.07410600000003,31.179000000000002,-2008.472448863,-2022.4445642571,-2034.299464285,-1865.5302912260001
gdb_114118,CCC12CN1C(CO)C2,4.5977,0.87285,0.8222799999999999,2.6872,82.33,-0.2361,0.0683,0.3044,1488.1811,0.193912,-404.30483799999996,-404.295293,-404.294349,-404.339406,35.899,-2023.9957665051002,-2037.5587460310999,-2050.006642064,-1876.068049863
gdb_126350,CCC1=NC(=N)N=NN1,3.0685,1.33063,0.95434,5.2458,76.2,-0.2457,-0.0653,0.1804,1200.5666,0.125094,-430.229921,-430.22167199999996,-430.220728,-430.26364,29.933000000000003,-1519.5864620529999,-1528.629494252,-1537.519414255,-1410.2624715820002
gdb_7640,CC(C)C1CC(C)O1,3.6379699999999997,1.31304,1.2445700000000002,1.4679,78.29,-0.2395,0.0835,0.3231,1134.9415,0.198903,-350.205323,-350.19597400000004,-350.19503,-350.239334,34.635,-2014.0014306621,-2027.687401952,-2040.135925494,-1868.473935945
